age,transaction_amount,account_balance,num_transactions_today,is_foreign_transaction,transaction_hour,prev_fraud_flag,merchant_distance_km,merchant_risk_score,is_fraud
55.0,8673.3,129.12,33.0,0.0,2.0,0.0,452.0,1.4,0
40.0,2155.06,36028.59,8.0,0.0,4.0,0.0,4447.3,1.7,0
69.0,12262.42,14626.21,17.0,0.0,2.0,0.0,2698.4,,0
58.0,3876.04,44269.16,44.0,0.0,17.0,0.0,732.3,6.9,0
28.0,4840.37,26710.59,27.0,0.0,4.0,0.0,1794.0,8.0,0
45.0,9831.78,40724.86,25.0,0.0,20.0,0.0,1772.4,6.7,1
62.0,11430.78,7901.06,32.0,1.0,13.0,0.0,4103.9,3.5,1
58.0,5524.82,34530.21,29.0,0.0,23.0,0.0,1389.1,2.3,0
73.0,10779.67,40633.11,5.0,0.0,6.0,0.0,3060.8,6.4,0
43.0,1934.01,4126.8,7.0,0.0,2.0,0.0,4758.3,3.7,1
,3956.03,34261.72,6.0,0.0,22.0,0.0,1755.3,3.1,0
44.0,5164.44,43034.86,36.0,0.0,7.0,0.0,4263.7,5.8,0
40.0,8928.84,41466.69,12.0,0.0,4.0,1.0,1566.1,4.0,1
29.0,4338.18,42124.67,40.0,0.0,14.0,1.0,2062.3,7.8,1
27.0,1445.24,44964.21,46.0,0.0,16.0,0.0,4706.8,9.1,1
62.0,7506.48,37170.68,21.0,0.0,10.0,0.0,2710.8,6.6,0
26.0,566.01,28767.42,4.0,0.0,3.0,1.0,,6.5,1
48.0,3231.24,39900.78,38.0,0.0,14.0,0.0,4590.5,1.6,0
64.0,9269.32,1481.58,47.0,0.0,8.0,1.0,4237.0,7.9,1
31.0,12904.53,31803.56,16.0,0.0,3.0,0.0,3137.5,8.9,1
42.0,,29355.69,6.0,0.0,13.0,0.0,2444.7,6.4,0
18.0,13795.26,27975.68,18.0,0.0,19.0,0.0,4539.8,1.4,1
54.0,13698.83,40706.76,18.0,0.0,15.0,0.0,2235.2,5.2,1
39.0,4719.99,24344.49,43.0,0.0,21.0,0.0,385.9,1.4,0
27.0,10488.28,19639.26,32.0,0.0,10.0,1.0,2029.4,7.8,1
73.0,738.89,35336.97,10.0,0.0,9.0,0.0,1398.5,6.5,0
32.0,14587.97,37912.52,33.0,1.0,17.0,0.0,4447.7,9.4,1
74.0,1744.72,19111.89,3.0,0.0,18.0,0.0,720.5,9.8,0
32.0,2883.55,558.75,19.0,0.0,10.0,1.0,276.0,7.8,0
59.0,9981.66,7650.33,9.0,0.0,6.0,0.0,3600.4,9.4,0
36.0,3900.13,23830.02,21.0,0.0,10.0,0.0,3340.6,9.8,0
,3323.81,21095.17,32.0,0.0,12.0,0.0,4370.4,3.0,1
52.0,5416.54,24415.5,28.0,1.0,9.0,0.0,1123.6,3.9,1
41.0,5698.09,27232.43,11.0,0.0,8.0,0.0,2743.8,4.9,1
30.0,6208.08,5037.01,43.0,0.0,1.0,0.0,,5.4,0
52.0,12670.51,49565.25,46.0,1.0,21.0,0.0,3686.5,1.1,1
72.0,2538.81,6288.26,4.0,1.0,6.0,0.0,3420.1,4.4,0
58.0,13310.09,44412.06,48.0,0.0,5.0,0.0,4148.1,7.6,0
52.0,4912.34,2149.23,47.0,0.0,6.0,0.0,4701.6,2.0,1
35.0,10907.42,33167.42,43.0,0.0,8.0,0.0,3360.7,4.6,1
64.0,3182.32,47974.77,46.0,0.0,2.0,0.0,40.3,2.5,0
34.0,13974.68,45071.55,30.0,0.0,6.0,0.0,222.1,8.0,0
55.0,5887.13,39708.33,4.0,0.0,6.0,0.0,1355.5,2.7,0
36.0,8730.69,11813.2,25.0,0.0,7.0,0.0,4279.3,7.6,1
21.0,1808.26,7322.44,1.0,0.0,4.0,0.0,188.7,8.6,0
32.0,5951.9,28840.73,39.0,0.0,0.0,1.0,1760.5,1.8,1
58.0,2825.83,16986.41,32.0,0.0,15.0,0.0,1306.6,9.4,1
63.0,6071.87,14006.74,25.0,0.0,13.0,0.0,3049.9,1.4,0
49.0,14763.84,30901.11,42.0,0.0,20.0,0.0,3531.1,3.2,1
34.0,6024.6,15556.75,19.0,0.0,20.0,0.0,2333.2,5.8,1
44.0,3820.0,11975.69,23.0,0.0,2.0,0.0,654.5,7.8,0
49.0,9109.88,34889.37,29.0,1.0,14.0,0.0,161.7,8.1,1
50.0,5923.16,34010.58,24.0,0.0,6.0,0.0,3389.9,2.4,0
39.0,11633.4,14124.13,49.0,0.0,17.0,0.0,3806.3,7.1,1
39.0,1552.32,26388.95,7.0,0.0,6.0,0.0,3862.6,1.0,0
25.0,8939.6,48134.48,1.0,0.0,12.0,0.0,3567.1,9.4,1
58.0,3522.46,32106.15,20.0,0.0,16.0,0.0,802.4,4.6,0
39.0,11604.94,4656.61,23.0,0.0,20.0,0.0,2876.6,8.0,1
40.0,1592.01,14000.48,6.0,1.0,12.0,0.0,2722.2,1.9,1
65.0,8566.59,3031.23,13.0,1.0,23.0,0.0,150.3,8.2,1
48.0,554.94,8337.51,10.0,0.0,9.0,0.0,4967.9,7.6,0
59.0,5092.75,7790.67,35.0,0.0,8.0,0.0,1161.1,3.2,0
22.0,6394.99,,43.0,0.0,6.0,0.0,2635.8,4.7,1
70.0,6697.89,31450.37,15.0,0.0,10.0,0.0,2283.2,4.8,0
72.0,2445.36,5111.52,21.0,0.0,19.0,0.0,2280.6,2.0,0
26.0,2491.39,13512.74,23.0,0.0,15.0,0.0,1212.1,2.4,0
38.0,9947.91,22986.03,8.0,0.0,16.0,1.0,3468.8,4.8,1
29.0,3309.77,764.25,37.0,0.0,11.0,0.0,1410.3,8.0,0
36.0,179.07,30808.22,39.0,0.0,4.0,0.0,2259.0,7.3,0
66.0,4711.9,9256.64,13.0,0.0,0.0,0.0,3402.5,8.2,0
74.0,6494.09,49563.5,47.0,0.0,15.0,0.0,2159.4,5.3,0
69.0,14599.1,17707.83,35.0,0.0,13.0,0.0,768.9,8.8,1
34.0,4524.51,11294.51,9.0,0.0,0.0,0.0,1045.2,2.7,0
25.0,3791.96,12420.53,34.0,0.0,17.0,0.0,2943.5,8.3,1
20.0,9021.86,6922.69,46.0,1.0,7.0,0.0,3836.1,2.9,1
33.0,3260.73,43281.62,2.0,0.0,13.0,0.0,2051.3,2.7,0
35.0,14960.35,19557.74,10.0,0.0,10.0,1.0,3826.8,2.2,1
38.0,2470.77,13297.19,8.0,0.0,19.0,0.0,1743.9,6.8,0
26.0,915.84,45839.18,27.0,0.0,20.0,0.0,2325.2,9.8,1
22.0,9602.32,23032.69,39.0,0.0,18.0,1.0,2246.0,2.5,1
22.0,3999.56,32466.34,48.0,0.0,2.0,0.0,1302.4,6.1,1
,2042.88,24293.74,43.0,0.0,0.0,0.0,3682.4,5.0,0
62.0,14592.25,9925.41,26.0,0.0,10.0,0.0,2082.3,3.0,1
56.0,8530.02,35821.25,10.0,0.0,7.0,0.0,3341.2,5.2,1
29.0,10112.28,40632.64,45.0,0.0,22.0,0.0,520.5,5.3,0
61.0,10437.62,26188.01,37.0,,4.0,0.0,2821.1,1.9,0
51.0,269.11,35431.47,35.0,0.0,7.0,0.0,3746.5,1.0,0
23.0,29.75,31088.81,13.0,0.0,21.0,0.0,2145.4,4.6,0
61.0,1977.35,28528.91,6.0,0.0,14.0,0.0,427.5,6.3,0
36.0,5947.56,48498.24,11.0,0.0,17.0,0.0,4581.0,3.0,0
57.0,9344.43,9364.78,22.0,0.0,0.0,0.0,1814.9,10.0,0
33.0,14864.02,43144.12,25.0,0.0,7.0,0.0,,,0
65.0,11553.68,37832.97,34.0,0.0,19.0,1.0,1552.4,9.6,1
51.0,10000.93,19550.33,18.0,1.0,17.0,0.0,2929.0,7.8,1
49.0,3371.4,27343.74,42.0,0.0,23.0,0.0,552.2,4.1,0
50.0,9211.0,34818.98,28.0,0.0,2.0,0.0,4733.9,4.2,0
73.0,8874.0,35976.55,30.0,0.0,17.0,0.0,759.2,5.8,0
39.0,9838.4,34402.83,42.0,0.0,16.0,1.0,,5.2,1
29.0,7327.57,25858.99,4.0,0.0,12.0,0.0,4741.6,4.8,0
45.0,7126.22,34855.68,8.0,1.0,10.0,0.0,1866.4,7.0,1
69.0,643.53,42034.31,5.0,0.0,21.0,0.0,4759.1,2.6,0
72.0,6857.21,18516.28,33.0,0.0,2.0,0.0,162.4,7.3,0
22.0,9781.08,41036.2,36.0,1.0,3.0,0.0,3202.3,7.8,1
64.0,10433.1,23826.25,6.0,0.0,8.0,0.0,2375.7,4.5,0
71.0,806.88,21045.19,,0.0,18.0,0.0,4829.7,9.2,1
45.0,13822.28,49263.45,38.0,1.0,10.0,0.0,4196.7,5.1,1
38.0,,8821.78,49.0,0.0,17.0,0.0,4475.6,7.1,1
19.0,14963.69,23378.28,30.0,1.0,21.0,0.0,2327.1,8.5,1
48.0,8034.12,26371.31,4.0,0.0,18.0,0.0,324.7,3.1,0
42.0,9525.59,5946.77,13.0,0.0,9.0,0.0,3475.9,5.9,0
34.0,14406.05,9114.32,,0.0,18.0,0.0,4176.8,3.6,1
59.0,14139.86,35118.39,11.0,0.0,14.0,0.0,443.8,8.4,1
45.0,4168.86,30046.06,,0.0,13.0,0.0,4261.5,4.3,1
55.0,4517.81,35622.02,9.0,0.0,10.0,0.0,3153.2,2.9,0
71.0,12687.45,25518.11,49.0,0.0,5.0,0.0,3404.3,5.6,1
54.0,5730.33,41779.0,36.0,0.0,3.0,0.0,1467.5,3.3,0
49.0,10588.78,,49.0,0.0,1.0,0.0,364.2,9.8,1
42.0,11284.61,48247.91,17.0,0.0,9.0,0.0,439.0,8.1,0
65.0,11173.59,29230.13,28.0,0.0,2.0,0.0,1950.4,3.0,0
59.0,2544.98,15779.67,32.0,0.0,12.0,0.0,3589.9,7.2,1
48.0,6296.81,783.44,48.0,0.0,10.0,0.0,2682.0,5.1,1
30.0,4813.46,21345.61,36.0,0.0,6.0,0.0,636.4,3.7,0
42.0,6893.82,14078.47,49.0,0.0,13.0,0.0,693.7,6.5,1
45.0,6880.54,46735.06,33.0,0.0,8.0,0.0,4553.1,7.6,1
56.0,10474.71,24500.41,8.0,0.0,5.0,1.0,94.6,8.4,1
54.0,11444.39,34096.99,22.0,0.0,23.0,0.0,670.1,2.1,0
52.0,4569.47,18865.17,47.0,0.0,2.0,0.0,54.1,3.5,0
56.0,482.39,13681.98,34.0,0.0,23.0,0.0,1879.7,6.1,1
19.0,8645.68,44843.79,37.0,0.0,10.0,0.0,4088.1,3.6,0
37.0,5765.19,904.61,13.0,1.0,14.0,0.0,4528.6,,1
61.0,12583.4,11.94,23.0,0.0,8.0,0.0,2372.8,9.4,1
72.0,2313.65,25420.56,7.0,0.0,4.0,0.0,1015.1,9.8,0
34.0,6736.96,4434.09,21.0,0.0,10.0,0.0,3301.2,1.1,1
45.0,9359.02,20444.53,9.0,0.0,6.0,0.0,996.0,4.1,0
73.0,14954.33,39283.29,39.0,0.0,6.0,0.0,71.6,7.6,0
53.0,12800.0,29263.21,31.0,0.0,19.0,0.0,3156.0,5.1,1
35.0,7878.9,37159.61,28.0,0.0,14.0,0.0,1684.6,5.5,0
57.0,13034.66,35591.99,34.0,1.0,21.0,0.0,2874.4,8.4,1
68.0,10225.44,15108.06,43.0,0.0,0.0,1.0,1669.7,4.7,1
34.0,,1872.81,26.0,1.0,17.0,0.0,4985.0,1.0,1
61.0,6846.63,20075.09,34.0,0.0,9.0,0.0,2433.2,2.3,0
43.0,11844.86,878.72,10.0,0.0,0.0,0.0,1279.2,7.7,0
19.0,11492.83,977.45,27.0,0.0,9.0,0.0,4284.2,2.3,0
71.0,4625.7,31044.58,30.0,,20.0,0.0,3002.2,5.6,0
19.0,1090.93,36087.57,15.0,1.0,12.0,0.0,62.5,8.9,1
33.0,5739.71,23736.46,24.0,0.0,7.0,1.0,2437.9,3.2,1
35.0,479.55,13714.18,32.0,0.0,12.0,0.0,1230.8,3.3,0
42.0,12512.66,38183.39,47.0,0.0,7.0,0.0,2933.0,7.4,1
58.0,13020.19,9322.18,20.0,0.0,0.0,0.0,4627.3,6.7,1
50.0,6789.86,23994.35,18.0,0.0,22.0,0.0,1067.0,9.8,0
24.0,2109.71,2414.75,6.0,0.0,11.0,0.0,2453.4,6.7,0
71.0,10965.36,4204.0,43.0,0.0,23.0,0.0,2916.1,6.5,1
62.0,13308.76,19845.65,7.0,0.0,12.0,1.0,1686.6,3.2,0
21.0,2101.0,12052.15,42.0,0.0,20.0,0.0,643.5,2.2,1
50.0,7500.22,39198.82,49.0,0.0,17.0,0.0,1954.4,2.9,0
40.0,13483.17,12706.2,5.0,0.0,4.0,0.0,4670.3,9.7,1
58.0,11711.96,35459.84,21.0,0.0,6.0,0.0,1365.3,4.1,0
48.0,2439.63,30173.21,34.0,0.0,17.0,0.0,3133.9,1.8,0
20.0,7915.45,13457.69,13.0,0.0,17.0,0.0,1851.6,7.3,1
20.0,2393.11,390.23,25.0,0.0,4.0,0.0,1869.2,3.1,1
63.0,6766.8,1076.16,45.0,0.0,6.0,0.0,4074.1,5.3,1
38.0,13257.16,27169.52,44.0,1.0,7.0,0.0,4816.1,6.2,1
67.0,5758.38,8267.83,34.0,0.0,12.0,0.0,2147.5,3.9,0
61.0,13714.24,43622.66,40.0,0.0,10.0,1.0,3460.4,4.4,1
60.0,4488.67,32177.86,33.0,0.0,23.0,0.0,1565.3,8.2,1
71.0,2969.08,8005.28,3.0,0.0,19.0,0.0,678.6,4.0,0
52.0,13317.4,40646.44,49.0,0.0,0.0,0.0,3299.9,2.5,1
28.0,1085.27,36070.47,47.0,0.0,0.0,0.0,3364.2,5.8,0
52.0,13449.81,13850.31,34.0,0.0,6.0,0.0,188.1,8.5,1
,8772.97,24043.99,38.0,0.0,1.0,0.0,2988.8,2.7,0
21.0,7812.26,,27.0,0.0,2.0,0.0,2367.9,3.2,1
65.0,12540.93,25523.77,14.0,0.0,0.0,1.0,446.2,1.3,0
55.0,1973.29,7104.16,43.0,0.0,0.0,0.0,,6.8,1
50.0,2697.09,11027.1,30.0,0.0,20.0,1.0,4170.8,5.4,1
35.0,255.88,45044.14,16.0,0.0,14.0,0.0,61.5,4.1,0
49.0,3678.7,18242.47,2.0,0.0,16.0,,892.7,7.2,0
28.0,11583.49,8872.54,23.0,0.0,12.0,0.0,3796.8,2.3,0
52.0,12483.24,39712.2,7.0,0.0,2.0,0.0,3126.4,2.4,1
34.0,6032.22,34377.02,20.0,0.0,0.0,0.0,1282.8,4.6,0
21.0,2140.21,26847.4,46.0,0.0,13.0,0.0,3111.0,7.7,1
62.0,,45839.68,25.0,0.0,10.0,0.0,3322.4,2.1,0
34.0,5277.46,44205.84,1.0,0.0,18.0,0.0,3984.1,8.0,1
54.0,13431.37,21877.38,23.0,0.0,21.0,0.0,3233.7,3.5,0
29.0,3011.25,47466.06,43.0,0.0,7.0,0.0,2038.6,5.4,0
63.0,1043.28,6275.6,44.0,1.0,8.0,0.0,228.0,8.9,0
72.0,12706.41,32363.62,7.0,0.0,8.0,0.0,3483.5,2.0,0
57.0,10141.55,37601.79,49.0,0.0,11.0,0.0,674.8,7.0,0
21.0,6301.47,1399.21,28.0,1.0,16.0,0.0,3625.0,,1
26.0,7167.62,35762.21,12.0,0.0,9.0,0.0,3340.0,3.3,0
28.0,2328.77,39207.44,5.0,0.0,1.0,0.0,1566.5,2.3,0
46.0,5051.25,23669.09,26.0,0.0,10.0,0.0,3128.3,9.2,0
31.0,11652.21,30547.45,4.0,0.0,4.0,0.0,3115.5,7.5,0
,9335.85,1753.46,13.0,0.0,17.0,0.0,4883.1,8.9,1
19.0,4662.32,19868.1,38.0,0.0,1.0,0.0,3.4,2.3,0
68.0,4405.35,3324.21,41.0,0.0,1.0,1.0,4379.6,2.0,1
52.0,1138.39,31979.94,9.0,0.0,15.0,0.0,3737.3,1.6,0
56.0,7054.32,35607.51,22.0,0.0,12.0,0.0,417.6,2.3,0
60.0,9446.85,505.92,42.0,1.0,21.0,0.0,,3.9,1
64.0,,9098.48,4.0,0.0,10.0,0.0,919.8,1.6,0
35.0,3088.71,15335.55,11.0,1.0,8.0,0.0,3429.2,7.0,1
25.0,5893.27,40781.38,11.0,0.0,23.0,,1251.2,6.1,1
73.0,13862.23,42028.81,4.0,0.0,21.0,0.0,1040.7,8.3,1
28.0,10028.02,46866.75,14.0,0.0,0.0,0.0,4395.5,5.8,0
61.0,3864.36,8677.57,21.0,0.0,19.0,0.0,2520.5,9.6,1
20.0,8042.05,27340.48,8.0,0.0,12.0,0.0,3325.5,7.6,1
74.0,11020.59,9952.94,16.0,0.0,12.0,0.0,211.4,6.6,0
45.0,12507.69,2381.68,39.0,0.0,9.0,1.0,2570.5,4.7,1
68.0,10533.23,30642.7,6.0,1.0,23.0,0.0,1323.4,5.2,1
43.0,14876.46,26595.1,16.0,1.0,2.0,0.0,532.4,8.0,1
60.0,9180.49,29733.05,41.0,0.0,12.0,0.0,2497.9,5.6,1
72.0,14584.57,12743.06,46.0,0.0,3.0,0.0,4328.5,5.2,1
57.0,13753.33,5601.64,1.0,0.0,1.0,1.0,478.1,2.6,1
45.0,649.13,40719.11,34.0,0.0,19.0,0.0,2931.0,8.1,0
30.0,10380.59,28219.18,28.0,0.0,22.0,0.0,2105.3,8.7,1
44.0,9014.08,42946.86,20.0,0.0,2.0,0.0,4051.4,7.0,0
69.0,3361.06,5591.58,2.0,0.0,6.0,0.0,2708.2,1.3,0
27.0,4167.84,7852.89,18.0,0.0,13.0,0.0,4204.9,3.2,1
73.0,11837.04,37578.56,7.0,0.0,7.0,0.0,4863.6,6.0,1
21.0,8427.16,41847.99,43.0,0.0,0.0,0.0,4171.2,3.1,0
60.0,5977.87,48420.61,27.0,0.0,23.0,0.0,1335.2,5.1,0
19.0,,42476.09,21.0,0.0,8.0,1.0,2498.6,7.0,1
69.0,3976.89,49828.63,9.0,0.0,6.0,0.0,4876.7,2.5,0
61.0,7956.91,32819.98,9.0,0.0,6.0,0.0,4960.1,2.5,0
38.0,3374.44,33050.67,18.0,0.0,4.0,0.0,2241.9,1.4,0
52.0,3975.62,40314.78,14.0,0.0,9.0,0.0,2410.5,5.5,0
34.0,6478.55,18076.17,41.0,0.0,5.0,0.0,1594.5,8.4,1
71.0,7661.79,20373.03,48.0,0.0,17.0,0.0,4197.6,8.0,1
27.0,615.13,29237.42,7.0,0.0,13.0,0.0,3928.7,1.3,0
48.0,13584.63,147.0,45.0,0.0,11.0,0.0,3239.0,8.0,1
72.0,13717.0,39426.32,5.0,0.0,17.0,0.0,4015.8,5.4,1
18.0,136.68,88.06,29.0,0.0,6.0,0.0,2943.3,1.1,0
,6912.38,41523.68,11.0,0.0,20.0,0.0,1178.8,1.7,0
74.0,1011.26,21130.0,33.0,0.0,5.0,0.0,4231.5,5.5,0
37.0,10145.48,36310.48,48.0,0.0,14.0,0.0,2195.4,7.1,0
32.0,10805.39,9301.63,26.0,0.0,6.0,1.0,4012.5,4.4,1
63.0,13596.48,12252.84,,0.0,17.0,0.0,388.9,4.7,1
46.0,14695.93,33672.54,24.0,0.0,3.0,0.0,894.0,7.6,1
37.0,12000.83,7263.1,24.0,0.0,7.0,0.0,3496.4,4.4,1
34.0,14944.87,25554.54,37.0,0.0,8.0,0.0,657.5,4.7,0
35.0,14404.72,47022.24,23.0,0.0,11.0,0.0,3595.9,6.9,1
60.0,11537.59,1004.47,,0.0,23.0,0.0,4309.3,7.0,1
64.0,8253.47,3966.54,19.0,0.0,21.0,0.0,3164.5,8.5,0
23.0,12512.21,31357.38,19.0,0.0,0.0,0.0,1232.4,3.2,0
41.0,12254.42,34882.8,11.0,0.0,16.0,0.0,130.8,5.9,0
42.0,2816.24,8137.91,32.0,0.0,22.0,0.0,4101.9,2.1,1
52.0,12069.85,4274.58,30.0,1.0,20.0,0.0,3015.0,5.0,1
,437.67,38923.73,47.0,0.0,8.0,0.0,3661.8,6.7,0
18.0,13625.9,3383.31,,0.0,6.0,0.0,2668.7,9.5,0
56.0,5956.63,23740.17,25.0,1.0,18.0,0.0,1860.1,4.3,1
41.0,14292.17,27389.28,48.0,0.0,3.0,0.0,3880.6,8.3,1
26.0,2688.28,4196.59,47.0,0.0,0.0,0.0,2521.4,6.0,1
43.0,14322.05,15675.55,24.0,1.0,22.0,0.0,,2.5,1
,1389.82,27323.39,46.0,0.0,15.0,0.0,2088.9,5.3,0
59.0,9919.07,5138.35,19.0,1.0,12.0,0.0,1245.2,7.3,1
37.0,5321.26,13437.37,42.0,0.0,2.0,0.0,4677.8,6.7,1
70.0,9821.17,36769.58,27.0,0.0,6.0,0.0,2777.0,5.6,0
31.0,425.65,47393.13,38.0,0.0,1.0,0.0,1607.7,9.4,1
68.0,7364.06,20012.38,13.0,0.0,0.0,0.0,3632.5,8.7,0
41.0,2189.16,30496.22,39.0,0.0,3.0,0.0,4605.8,4.8,0
57.0,9759.72,4672.44,31.0,0.0,2.0,0.0,1905.8,7.2,0
71.0,9489.98,31379.06,16.0,0.0,21.0,1.0,4215.9,6.4,1
26.0,9281.8,46129.66,32.0,0.0,12.0,0.0,3724.3,3.9,1
34.0,8159.31,13984.0,7.0,0.0,18.0,0.0,933.1,7.8,0
41.0,2687.97,12473.83,44.0,0.0,1.0,0.0,2641.4,,0
34.0,2170.14,43732.74,30.0,1.0,21.0,0.0,3069.5,5.3,0
20.0_err,5058.58,2598.02,30.0,0.0,17.0,0.0,2760.1,3.2,0
54.0,13537.45,6803.27,24.0,0.0,3.0,0.0,2843.3,3.6,1
49.0,5148.94,23368.08,30.0,1.0,12.0,0.0,924.3,6.6,1
58.0,2866.23,30768.4,9.0,0.0,5.0,0.0,2391.1,3.0,0
28.0,5927.2,45369.99,12.0,1.0,12.0,0.0,1204.7,8.2,1
21.0,10018.01,41233.49,9.0,0.0,12.0,0.0,4672.3,2.1,0
66.0,8188.4,41820.73,8.0,0.0,11.0,0.0,1094.4,8.2,0
44.0,11258.48,25228.82,39.0,0.0,9.0,0.0,806.7,9.5,0
59.0,1685.62,14551.12,48.0,0.0,8.0,1.0,208.0,1.2,0
21.0,388.99,10142.8,,0.0,9.0,0.0,2110.0,7.6,0
25.0,2078.66,11161.61,24.0,0.0,22.0,0.0,3142.4,3.3,0
19.0,2052.21,,27.0,0.0,9.0,0.0,1032.9,1.7,0
60.0,10891.49,47967.53,12.0,1.0,19.0,0.0,4475.5,2.4,1
44.0,4803.26,49417.9,11.0,0.0,20.0,0.0,3180.7,6.9,1
72.0,1680.47,17697.41,10.0,0.0,19.0,0.0,2784.0,4.7,0
58.0,11386.63,16035.56,41.0,1.0,9.0,,4916.5,,1
33.0,3502.02,32972.8,1.0,0.0,17.0,0.0,2273.4,2.9,0
35.0,287.64,37465.81,1.0,1.0,23.0,1.0,3031.1,4.5,1
48.0,7546.15,13249.96,32.0,0.0,9.0,,4992.2,5.1,1
37.0,11946.74,24719.81,15.0,0.0,19.0,,3132.8,9.3,1
63.0,3804.99,45578.88,48.0,0.0,20.0,0.0,1371.5,9.9,1
24.0,7469.88,26186.54,11.0,0.0,17.0,0.0,1248.3,1.3,0
53.0,5425.41,30079.19,13.0,1.0,16.0,0.0,1421.0,6.1,1
59.0,1912.63,15538.72,3.0,0.0,8.0,0.0,2847.6,4.6,0
25.0,12325.83,49236.68,8.0,0.0,23.0,0.0,1504.0,2.7,0
23.0,13639.43,2960.89,35.0,0.0,18.0,0.0,4435.1,2.2,1
23.0,2519.86,10135.6,1.0,,23.0,0.0,4471.0,8.6,1
54.0,1914.15,37480.43,33.0,1.0,4.0,0.0,2272.0,6.1,1
21.0,2079.39,34408.15,37.0,1.0,18.0,0.0,714.8,3.1,1
69.0,7935.47,10120.41,21.0,0.0,,0.0,1370.9,4.6,0
54.0,7665.15,42397.96,7.0,1.0,6.0,0.0,4030.0,8.5,1
74.0,1671.8,35764.36,34.0,0.0,21.0,0.0,4874.8,1.3,1
53.0,10416.85,27313.71,8.0,1.0,16.0,1.0,4408.4,,1
63.0,7624.91,49413.15,42.0,0.0,22.0,0.0,2529.1,8.1,1
34.0,12279.07,27222.53,23.0,0.0,21.0,0.0,3318.9,3.8,1
41.0,5885.85,16271.01,28.0,1.0,23.0,0.0,394.6,7.0,0
71.0,1049.28,43601.1,26.0,0.0,10.0,0.0,3787.1,1.0,0
24.0,4655.86,17686.07,40.0,0.0,4.0,0.0,3865.4,3.7,1
62.0,1237.56,10918.32,1.0,0.0,0.0,0.0,3554.5,2.4,0
27.0,9187.28,19892.71,33.0,1.0,3.0,0.0,732.3,8.7,1
30.0,14327.64,23503.64,,0.0,18.0,0.0,4515.8,6.1,1
59.0,10739.37,43325.0,16.0,1.0,6.0,1.0,2622.1,7.3,1
42.0,3566.66,33062.31,40.0,0.0,22.0,0.0,4013.6,4.7,0
45.0,11223.92,32077.83,37.0,0.0,23.0,0.0,4765.0,4.7,0
70.0,14158.0,9566.85,5.0,0.0,8.0,0.0,2455.1,5.1,0
53.0,3085.44,34317.11,44.0,0.0,2.0,0.0,2965.7,7.2,0
27.0,6699.08,19314.87,23.0,0.0,21.0,0.0,1991.5,4.2,0
49.0,1837.01,21364.53,46.0,0.0,7.0,0.0,3973.0,5.4,1
34.0,7123.56,32634.13,1.0,0.0,22.0,0.0,727.7,3.9,0
71.0,6011.89,12782.56,43.0,0.0,14.0,0.0,2855.6,5.2,1
28.0,8233.12,29290.62,44.0,0.0,2.0,0.0,1857.4,6.0,1
40.0,11940.29,38947.23,18.0,0.0,10.0,0.0,4127.8,6.4,0
30.0,8443.18,27386.2,29.0,0.0,15.0,0.0,3991.0,6.9,1
26.0,2811.28,7191.28,16.0,0.0,5.0,0.0,185.4,6.4,0
43.0,8235.54,25759.31,21.0,,0.0,0.0,4122.2,5.0,1
49.0,5881.33,36671.63,38.0,0.0,3.0,0.0,4799.6,9.6,1
21.0,8361.47,4958.86,44.0,0.0,17.0,0.0,3851.3,8.3,1
34.0,5958.89,44369.77,44.0,0.0,16.0,0.0,1395.0,9.6,0
72.0,8068.62,2358.32,42.0,0.0,16.0,1.0,724.1,3.4,1
51.0,4267.22,48692.5,31.0,0.0,14.0,0.0,1034.3,6.9,0
70.0,5114.69,43412.04,7.0,0.0,18.0,0.0,1694.5,4.9,1
34.0,6744.37,22420.01,10.0,0.0,6.0,0.0,3041.9,6.6,0
19.0,10987.64,34080.91,36.0,0.0,6.0,0.0,1264.9,4.8,1
62.0,13503.19,4891.79,19.0,0.0,19.0,0.0,2465.4,4.6,0
54.0,5209.47,46433.57,15.0,1.0,6.0,0.0,4405.5,1.6,1
73.0,12701.94,8256.9,18.0,0.0,3.0,0.0,4391.1,2.9,0
34.0,11669.76,48528.05,6.0,0.0,17.0,0.0,504.3,8.1,0
31.0,1064.53,6934.84,28.0,0.0,15.0,0.0,25.4,3.6,0
52.0,920.39,38883.14,42.0,0.0,19.0,0.0,,6.2,1
74.0,10313.83,36838.47,12.0,0.0,21.0,0.0,4151.3,8.3,1
26.0,723.12,5917.83,48.0,0.0,0.0,0.0,3986.6,6.8,1
47.0,11845.01,31335.58,23.0,0.0,5.0,0.0,1889.4,6.5,0
66.0,1466.69,19449.21,31.0,0.0,0.0,0.0,1326.9,8.4,0
72.0,1327.86,12716.71,38.0,0.0,8.0,0.0,201.8,5.1,0
64.0,8312.17,23122.19,23.0,1.0,21.0,0.0,3934.4,7.7,1
54.0,13735.36,14554.69,14.0,0.0,4.0,0.0,1916.8,4.4,0
44.0,10017.57,23487.95,23.0,0.0,0.0,0.0,1440.0,4.1,0
59.0,13919.31,41924.32,2.0,0.0,2.0,0.0,1673.1,8.5,1
20.0,4805.3,41969.73,38.0,1.0,15.0,0.0,1469.2,2.8,0
66.0,13951.8,19151.73,11.0,0.0,,0.0,1768.2,6.8,1
67.0,2101.85,,10.0,0.0,11.0,0.0,2861.7,7.7,0
